date,industry,opj,gva,jobs
2010 Q3,B: 05 to 09,139.3654,143.95,103.2897
2010 Q4,B: 05 to 09,122.7838,131.4598,107.0661
2011 Q1,B: 05 to 09,93.4395,98.1586,105.0505
2011 Q2,B: 05 to 09,98.0458,102.4384,104.4801
2011 Q3,B: 05 to 09,101.7678,107.8018,105.9292
2011 Q4,B: 05 to 09,98.444,109.2896,111.017
2012 Q1,B: 05 to 09,81.9596,97.9015,119.4509
2012 Q2,B: 05 to 09,70.0539,93.1992,133.0393
2012 Q3,B: 05 to 09,65.6125,91.3992,139.3015
2012 Q4,B: 05 to 09,64.5924,79.2947,122.7617
2013 Q1,B: 05 to 09,58.4859,75.3639,128.8583
2013 Q2,B: 05 to 09,62.2399,76.117,122.2961
2013 Q3,B: 05 to 09,65.6384,79.6069,121.281
2013 Q4,B: 05 to 09,68.9343,83.9785,121.8241
2014 Q1,B: 05 to 09,76.8831,89.8563,116.8739
2014 Q2,B: 05 to 09,70.6448,79.5886,112.6602
2014 Q3,B: 05 to 09,65.9242,73.3067,111.1986
2014 Q4,B: 05 to 09,65.2317,76.0803,116.6308
2015 Q1,B: 05 to 09,76.3099,92.6849,121.4586
2015 Q2,B: 05 to 09,75.9082,92.9054,122.3918
2015 Q3,B: 05 to 09,74.9718,89.544,119.4369
2015 Q4,B: 05 to 09,82.7054,89.544,108.2686
2016 Q1,B: 05 to 09,89.8494,98.5627,109.6976
2016 Q2,B: 05 to 09,101.8446,101.7404,99.8976
2016 Q3,B: 05 to 09,102.7517,105.2854,102.4658
2016 Q4,B: 05 to 09,94.4803,93.6768,99.1495
2017 Q1,B: 05 to 09,88.4427,84.603,95.6585
2017 Q2,B: 05 to 09,93.5025,90.0951,96.3557
2017 Q3,B: 05 to 09,100.1014,96.0279,95.9306
2017 Q4,B: 05 to 09,98.8732,97.5708,98.6828
2018 Q1,B: 05 to 09,81.7052,81.2784,99.4776
2018 Q2,B: 05 to 09,91.639,93.8972,102.4643
2018 Q3,B: 05 to 09,106.4635,104.8629,98.4966
2018 Q4,B: 05 to 09,108.6611,111.5305,102.6407
2019 Q1,B: 05 to 09,109.0601,108.5733,99.5536
2019 Q2,B: 05 to 09,101.6807,98.9301,97.2949
2019 Q3,B: 05 to 09,97.7883,98.2872,100.5102
2019 Q4,B: 05 to 09,91.7851,94.2095,102.6413
2020 Q1,B: 05 to 09,91.2316,96.7443,106.0425
2020 Q2,B: 05 to 09,92.5963,99.2791,107.2171
2020 Q3,B: 05 to 09,101.2843,96.3585,95.1367
2020 Q4,B: 05 to 09,103.2554,94.632,91.6484
2021 Q1,B: 05 to 09,96.8836,89.9665,92.8603
2021 Q2,B: 05 to 09,78.257,73.0679,93.3691
2021 Q3,B: 05 to 09,97.036,90.8849,93.661
2021 Q4,B: 05 to 09,96.9276,87.7991,90.5821
2022 Q1,B: 05 to 09,96.7602,90.2604,93.2825
2022 Q2,B: 05 to 09,94.5889,87.5419,92.5498
2022 Q3,B: 05 to 09,93.4673,86.55,92.5993
2022 Q4,B: 05 to 09,88.9636,84.4377,94.9126
2023 Q1,B: 05 to 09,83.4976,79.9192,95.7143
1997 Q1,C: 10 to 33,41.8953,67.4579,161.0152
1997 Q2,C: 10 to 33,41.8374,67.5112,161.3657
1997 Q3,C: 10 to 33,42.5052,68.48,161.1097
1997 Q4,C: 10 to 33,43.8259,70.3661,160.5582
1998 Q1,C: 10 to 33,45.1198,72.1681,159.9479
1998 Q2,C: 10 to 33,44.6457,71.4231,159.9776
1998 Q3,C: 10 to 33,43.7795,70.245,160.4517
1998 Q4,C: 10 to 33,44.3757,70.2573,158.3237
1999 Q1,C: 10 to 33,46.4276,72.359,155.8533
1999 Q2,C: 10 to 33,47.0648,72.6258,154.3101
1999 Q3,C: 10 to 33,49.175,75.2405,153.0057
1999 Q4,C: 10 to 33,50.7363,77.0548,151.8732
2000 Q1,C: 10 to 33,51.8204,78.0667,150.6484
2000 Q2,C: 10 to 33,51.7371,77.139,149.098
2000 Q3,C: 10 to 33,52.0578,76.8414,147.6079
2000 Q4,C: 10 to 33,54.0181,78.2883,144.9298
2001 Q1,C: 10 to 33,55.8016,79.9241,143.2289
2001 Q2,C: 10 to 33,55.2806,78.6249,142.2286
2001 Q3,C: 10 to 33,56.6188,78.9266,139.4001
2001 Q4,C: 10 to 33,57.0573,78.707,137.9438
2002 Q1,C: 10 to 33,59.7946,81.1904,135.7821
2002 Q2,C: 10 to 33,60.0384,80.8805,134.7145
2002 Q3,C: 10 to 33,62.2189,82.584,132.7313
2002 Q4,C: 10 to 33,62.1247,81.605,131.3567
2003 Q1,C: 10 to 33,64.4165,83.0581,128.9391
2003 Q2,C: 10 to 33,65.5175,83.253,127.0699
2003 Q3,C: 10 to 33,67.1076,84.0432,125.2365
2003 Q4,C: 10 to 33,68.9136,85.2131,123.652
2004 Q1,C: 10 to 33,71.6368,87.8771,122.6702
2004 Q2,C: 10 to 33,71.0396,86.1346,121.2488
2004 Q3,C: 10 to 33,69.6107,83.801,120.3853
2004 Q4,C: 10 to 33,71.0416,84.6425,119.145
2005 Q1,C: 10 to 33,72.8337,85.601,117.5293
2005 Q2,C: 10 to 33,75.2055,87.1136,115.834
2005 Q3,C: 10 to 33,76.0436,87.1998,114.6708
2005 Q4,C: 10 to 33,78.4178,88.6364,113.0311
2006 Q1,C: 10 to 33,81.2158,91.8649,113.112
2006 Q2,C: 10 to 33,81.5801,92.2835,113.1202
2006 Q3,C: 10 to 33,81.6994,92.6263,113.3745
2006 Q4,C: 10 to 33,83.5324,93.6012,112.0537
2007 Q1,C: 10 to 33,84.5749,93.4226,110.4615
2007 Q2,C: 10 to 33,84.3952,92.6283,109.7555
2007 Q3,C: 10 to 33,84.1584,92.2507,109.6156
2007 Q4,C: 10 to 33,85.7431,92.9649,108.4227
2008 Q1,C: 10 to 33,88.2002,95.3375,108.0922
2008 Q2,C: 10 to 33,88.1832,95.0214,107.7546
2008 Q3,C: 10 to 33,88.6711,94.0486,106.0645
2008 Q4,C: 10 to 33,86.1399,89.7427,104.1825
2009 Q1,C: 10 to 33,83.933,85.1125,101.4053
2009 Q2,C: 10 to 33,85.9215,85.2911,99.2663
2009 Q3,C: 10 to 33,85.3956,84.6938,99.1782
2009 Q4,C: 10 to 33,86.6713,85.6338,98.8029
2010 Q1,C: 10 to 33,88.4851,85.8206,96.9887
2010 Q2,C: 10 to 33,89.3973,86.8365,97.1354
2010 Q3,C: 10 to 33,89.0583,86.6764,97.3255
2010 Q4,C: 10 to 33,88.8931,86.5061,97.3147
2011 Q1,C: 10 to 33,88.2998,86.0812,97.4874
2011 Q2,C: 10 to 33,88.5368,85.7405,96.8417
2011 Q3,C: 10 to 33,88.5099,85.1104,96.1593
2011 Q4,C: 10 to 33,88.7858,84.7061,95.405
2012 Q1,C: 10 to 33,90.2119,86.58,95.9739
2012 Q2,C: 10 to 33,89.0584,86.7236,97.3784
2012 Q3,C: 10 to 33,90.0169,88.228,98.0128
2012 Q4,C: 10 to 33,90.5418,87.9694,97.1589
2013 Q1,C: 10 to 33,92.1699,88.5277,96.0483
2013 Q2,C: 10 to 33,94.0206,90.1039,95.8342
2013 Q3,C: 10 to 33,94.6343,91.7479,96.9499
2013 Q4,C: 10 to 33,95.5363,92.4621,96.7821
2014 Q1,C: 10 to 33,97.5186,93.8167,96.2038
2014 Q2,C: 10 to 33,96.7372,93.6217,96.7794
2014 Q3,C: 10 to 33,95.5336,93.3918,97.7581
2014 Q4,C: 10 to 33,95.3022,93.2461,97.8425
2015 Q1,C: 10 to 33,95.577,94.3913,98.7595
2015 Q2,C: 10 to 33,96.7342,94.9209,98.1254
2015 Q3,C: 10 to 33,96.2876,94.3092,97.9454
2015 Q4,C: 10 to 33,95.5448,93.2051,97.5511
2016 Q1,C: 10 to 33,94.8901,92.4744,97.4542
2016 Q2,C: 10 to 33,96.1839,94.7402,98.4991
2016 Q3,C: 10 to 33,95.4856,93.6443,98.0716
2016 Q4,C: 10 to 33,95.8518,93.6668,97.7205
2017 Q1,C: 10 to 33,95.7994,93.7099,97.819
2017 Q2,C: 10 to 33,94.5512,93.6545,99.0517
2017 Q3,C: 10 to 33,94.3327,94.7505,100.4429
2017 Q4,C: 10 to 33,96.4091,96.9445,100.5554
2018 Q1,C: 10 to 33,98.4016,99.276,100.8887
2018 Q2,C: 10 to 33,98.1607,99.2678,101.1279
2018 Q3,C: 10 to 33,98.0716,99.1098,101.0586
2018 Q4,C: 10 to 33,97.6437,97.6813,100.0385
2019 Q1,C: 10 to 33,100.467,100.1709,99.7052
2019 Q2,C: 10 to 33,98.445,98.7157,100.275
2019 Q3,C: 10 to 33,99.876,99.9225,100.0466
2019 Q4,C: 10 to 33,101.218,101.1909,99.9732
2020 Q1,C: 10 to 33,102.1302,102.2232,100.0911
2020 Q2,C: 10 to 33,85.8155,83.8051,97.6573
2020 Q3,C: 10 to 33,107.4951,104.1607,96.8981
2020 Q4,C: 10 to 33,114.6144,110.2604,96.2011
2021 Q1,C: 10 to 33,115.2262,109.5277,95.0545
2021 Q2,C: 10 to 33,117.649,110.9726,94.3251
2021 Q3,C: 10 to 33,116.5001,109.9915,94.4133
2021 Q4,C: 10 to 33,115.6251,108.6082,93.9313
2022 Q1,C: 10 to 33,112.5235,107.3891,95.437
2022 Q2,C: 10 to 33,110.8481,106.3342,95.9278
2022 Q3,C: 10 to 33,109.4314,104.3044,95.3148
2022 Q4,C: 10 to 33,109.8118,104.8544,95.4855
2023 Q1,C: 10 to 33,110.4452,105.5091,95.5308
1997 Q1,D: 35,93.3676,74.5756,79.8731
1997 Q2,D: 35,97.5585,78.4521,80.4154
1997 Q3,D: 35,99.2355,80.2548,80.8731
1997 Q4,D: 35,102.0268,82.8166,81.1714
1998 Q1,D: 35,102.2538,83.1554,81.3226
1998 Q2,D: 35,107.0054,85.5952,79.9915
1998 Q3,D: 35,110.8523,85.2021,76.8609
1998 Q4,D: 35,123.5418,92.169,74.6055
1999 Q1,D: 35,155.1376,113.1646,72.9447
1999 Q2,D: 35,158.2848,112.7308,71.2203
1999 Q3,D: 35,151.0557,104.0968,68.9128
1999 Q4,D: 35,137.3949,92.5892,67.3891
2000 Q1,D: 35,126.373,85.0937,67.3354
2000 Q2,D: 35,123.2633,84.4295,68.4953
2000 Q3,D: 35,125.6462,86.9235,69.1812
2000 Q4,D: 35,135.4148,95.7202,70.6867
2001 Q1,D: 35,175.1484,124.9568,71.3434
2001 Q2,D: 35,178.2982,128.264,71.9379
2001 Q3,D: 35,174.9464,121.1345,69.2409
2001 Q4,D: 35,159.0607,108.3257,68.1034
2002 Q1,D: 35,149.7051,102.3754,68.3847
2002 Q2,D: 35,149.0767,103.1886,69.2185
2002 Q3,D: 35,157.7229,107.9191,68.4232
2002 Q4,D: 35,167.4382,114.1676,68.1849
2003 Q1,D: 35,182.0872,123.7234,67.9473
2003 Q2,D: 35,186.8464,126.5833,67.7472
2003 Q3,D: 35,190.4112,125.011,65.6532
2003 Q4,D: 35,181.1306,113.9372,62.9033
2004 Q1,D: 35,164.6636,103.2835,62.724
2004 Q2,D: 35,169.0975,105.5877,62.4419
2004 Q3,D: 35,162.0244,102.9447,63.5365
2004 Q4,D: 35,161.8769,102.0094,63.0167
2005 Q1,D: 35,140.3076,87.8317,62.5993
2005 Q2,D: 35,136.8645,85.2835,62.3123
2005 Q3,D: 35,124.9202,80.4175,64.3751
2005 Q4,D: 35,121.9754,78.2759,64.1735
2006 Q1,D: 35,130.2055,83.9009,64.4373
2006 Q2,D: 35,137.897,93.1449,67.5467
2006 Q3,D: 35,139.0553,97.8483,70.3665
2006 Q4,D: 35,134.2244,96.276,71.7276
2007 Q1,D: 35,122.3303,90.407,73.904
2007 Q2,D: 35,117.596,89.1058,75.7728
2007 Q3,D: 35,111.9714,86.8557,77.5696
2007 Q4,D: 35,106.4257,82.8708,77.8673
2008 Q1,D: 35,101.7779,79.7804,78.3868
2008 Q2,D: 35,102.5358,81.7322,79.711
2008 Q3,D: 35,96.2038,80.1057,83.2667
2008 Q4,D: 35,94.806,81.2172,85.6667
2009 Q1,D: 35,90.1754,77.5575,86.0074
2009 Q2,D: 35,94.6186,79.916,84.4611
2009 Q3,D: 35,100.7246,85.0395,84.4277
2009 Q4,D: 35,100.7501,84.0771,83.4512
2010 Q1,D: 35,101.7384,88.2518,86.7439
2010 Q2,D: 35,85.7415,78.1675,91.1664
2010 Q3,D: 35,75.9674,70.2518,92.4762
2010 Q4,D: 35,78.5637,71.3361,90.8003
2011 Q1,D: 35,75.2617,71.9596,95.6125
2011 Q2,D: 35,75.4858,69.8858,92.5814
2011 Q3,D: 35,78.5517,71.3361,90.8143
2011 Q4,D: 35,73.3807,66.8496,91.0997
2012 Q1,D: 35,72.9586,65.0876,89.2117
2012 Q2,D: 35,82.3968,74.6976,90.6559
2012 Q3,D: 35,80.8284,75.8226,93.8069
